path,role,action,reason,size,ext,module,imported_by
Engine/CrossDomain/domain_router.py,ENGINE,KEEP_ACTIVE,Active source/config/documentation candidate.,501,.py,Engine.CrossDomain.domain_router,6
Engine/CrossDomain/graph_delta_builder.py,ENGINE,KEEP_ACTIVE,Active source/config/documentation candidate.,1040,.py,Engine.CrossDomain.graph_delta_builder,6
Engine/CrossDomain/impact_models.py,ENGINE,KEEP_ACTIVE,Active source/config/documentation candidate.,1375,.py,Engine.CrossDomain.impact_models,8
Engine/CrossDomain/impact_rules.py,ENGINE,KEEP_ACTIVE,Active source/config/documentation candidate.,1332,.py,Engine.CrossDomain.impact_rules,7
Engine/EventConfidence/__init__.py,ENGINE,KEEP_ACTIVE,Active source/config/documentation candidate.,1338,.py,Engine.EventConfidence,8
Engine/EventConfidence/confidence_engine.py,ENGINE,KEEP_ACTIVE,Active source/config/documentation candidate.,6379,.py,Engine.EventConfidence.confidence_engine,5
Engine/EventConfidence/confidence_models.py,ENGINE,KEEP_ACTIVE,Active source/config/documentation candidate.,4636,.py,Engine.EventConfidence.confidence_models,8
Engine/EventConfidence/corroboration.py,ENGINE,KEEP_ACTIVE,Active source/config/documentation candidate.,3572,.py,Engine.EventConfidence.corroboration,5
Engine/EventConfidence/source_profiles.py,ENGINE,KEEP_ACTIVE,Active source/config/documentation candidate.,3207,.py,Engine.EventConfidence.source_profiles,5
Engine/EventReasoning/__init__.py,ENGINE,KEEP_ACTIVE,Active source/config/documentation candidate.,776,.py,Engine.EventReasoning,9
Engine/EventReasoning/classifier.py,ENGINE,KEEP_ACTIVE,Active source/config/documentation candidate.,1798,.py,Engine.EventReasoning.classifier,6
Engine/EventReasoning/impact.py,ENGINE,KEEP_ACTIVE,Active source/config/documentation candidate.,4859,.py,Engine.EventReasoning.impact,6
Engine/EventReasoning/models.py,ENGINE,KEEP_ACTIVE,Active source/config/documentation candidate.,2429,.py,Engine.EventReasoning.models,9
Engine/EventReasoning/reasoning_engine.py,ENGINE,KEEP_ACTIVE,Active source/config/documentation candidate.,6423,.py,Engine.EventReasoning.reasoning_engine,7
Engine/EventSummarization/__init__.py,ENGINE,KEEP_ACTIVE,Active source/config/documentation candidate.,677,.py,Engine.EventSummarization,5
Engine/EventSummarization/summary_engine.py,ENGINE,KEEP_ACTIVE,Active source/config/documentation candidate.,8625,.py,Engine.EventSummarization.summary_engine,4
Engine/EventSummarization/summary_models.py,ENGINE,KEEP_ACTIVE,Active source/config/documentation candidate.,2137,.py,Engine.EventSummarization.summary_models,5
Engine/EventTimeline/__init__.py,ENGINE,KEEP_ACTIVE,Active source/config/documentation candidate.,941,.py,Engine.EventTimeline,8
Engine/EventTimeline/timeline_builder.py,ENGINE,KEEP_ACTIVE,Active source/config/documentation candidate.,5345,.py,Engine.EventTimeline.timeline_builder,6
Engine/EventTimeline/timeline_models.py,ENGINE,KEEP_ACTIVE,Active source/config/documentation candidate.,3393,.py,Engine.EventTimeline.timeline_models,8
Engine/EventTimeline/timeline_reasoning.py,ENGINE,KEEP_ACTIVE,Active source/config/documentation candidate.,1903,.py,Engine.EventTimeline.timeline_reasoning,5
Engine/Events/__init__.py,ENGINE,KEEP_ACTIVE,Active source/config/documentation candidate.,537,.py,Engine.Events,7
Engine/Events/event_reasoning.py,ENGINE,KEEP_ACTIVE,Active source/config/documentation candidate.,2955,.py,Engine.Events.event_reasoning,4
Engine/Events/facade.py,ENGINE,KEEP_ACTIVE,Active source/config/documentation candidate.,5681,.py,Engine.Events.facade,7
Engine/Evidence/__init__.py,ENGINE,KEEP_ACTIVE,Active source/config/documentation candidate.,809,.py,Engine.Evidence,1
Engine/MultiSport/__init__.py,ENGINE,KEEP_ACTIVE,Active source/config/documentation candidate.,1031,.py,Engine.MultiSport,7
Engine/MultiSport/connectors.py,ENGINE,KEEP_ACTIVE,Active source/config/documentation candidate.,4496,.py,Engine.MultiSport.connectors,5
Engine/MultiSport/models.py,ENGINE,KEEP_ACTIVE,Active source/config/documentation candidate.,2059,.py,Engine.MultiSport.models,6
Engine/MultiSport/registry.py,ENGINE,KEEP_ACTIVE,Active source/config/documentation candidate.,4970,.py,Engine.MultiSport.registry,6
Engine/README.md,DOC,KEEP_ACTIVE,Active source/config/documentation candidate.,625,.md,,
Engine/__init__.py,ENGINE,KEEP_ACTIVE,Active source/config/documentation candidate.,381,.py,Engine,36
Intelligence/Confidence/__init__.py,INTELLIGENCE,KEEP_ACTIVE,Active source/config/documentation candidate.,211,.py,Intelligence.Confidence,7
Intelligence/Confidence/confidence_propagation.py,INTELLIGENCE,KEEP_ACTIVE,Active source/config/documentation candidate.,1548,.py,Intelligence.Confidence.confidence_propagation,7
Intelligence/Context/__init__.py,INTELLIGENCE,KEEP_ACTIVE,Active source/config/documentation candidate.,384,.py,Intelligence.Context,6
Intelligence/Context/context_intelligence.py,INTELLIGENCE,KEEP_ACTIVE,Active source/config/documentation candidate.,14719,.py,Intelligence.Context.context_intelligence,6
Intelligence/Explainability/__init__.py,INTELLIGENCE,KEEP_ACTIVE,Active source/config/documentation candidate.,482,.py,Intelligence.Explainability,8
Intelligence/Explainability/models.py,INTELLIGENCE,KEEP_ACTIVE,Active source/config/documentation candidate.,4452,.py,Intelligence.Explainability.models,8
Intelligence/Foundation/__init__.py,INTELLIGENCE,KEEP_ACTIVE,Active source/config/documentation candidate.,529,.py,Intelligence.Foundation,9
Intelligence/Foundation/modules.py,INTELLIGENCE,KEEP_ACTIVE,Active source/config/documentation candidate.,8529,.py,Intelligence.Foundation.modules,9
Intelligence/Pipeline/__init__.py,INTELLIGENCE,KEEP_ACTIVE,Active source/config/documentation candidate.,333,.py,Intelligence.Pipeline,10
Intelligence/Pipeline/execution_pipeline.py,INTELLIGENCE,KEEP_ACTIVE,Active source/config/documentation candidate.,6778,.py,Intelligence.Pipeline.execution_pipeline,10
Intelligence/Player/__init__.py,INTELLIGENCE,KEEP_ACTIVE,Active source/config/documentation candidate.,179,.py,Intelligence.Player,11
Intelligence/Player/player_intelligence.py,INTELLIGENCE,KEEP_ACTIVE,Active source/config/documentation candidate.,21503,.py,Intelligence.Player.player_intelligence,11
Intelligence/Reasoning/__init__.py,INTELLIGENCE,KEEP_ACTIVE,Active source/config/documentation candidate.,838,.py,Intelligence.Reasoning,9
Intelligence/Reasoning/adapters.py,INTELLIGENCE,KEEP_ACTIVE,Active source/config/documentation candidate.,3179,.py,Intelligence.Reasoning.adapters,8
Intelligence/Reasoning/engine.py,INTELLIGENCE,KEEP_ACTIVE,Active source/config/documentation candidate.,10155,.py,Intelligence.Reasoning.engine,7
Intelligence/Reasoning/models.py,INTELLIGENCE,KEEP_ACTIVE,Active source/config/documentation candidate.,4632,.py,Intelligence.Reasoning.models,9
Intelligence/Runtime/__init__.py,INTELLIGENCE,KEEP_ACTIVE,Active source/config/documentation candidate.,515,.py,Intelligence.Runtime,8
Intelligence/Runtime/models.py,INTELLIGENCE,KEEP_ACTIVE,Active source/config/documentation candidate.,4360,.py,Intelligence.Runtime.models,8
Intelligence/__init__.py,INTELLIGENCE,KEEP_ACTIVE,Active source/config/documentation candidate.,2546,.py,Intelligence,35
Intelligence/analysis_profile.py,INTELLIGENCE,KEEP_ACTIVE,Active source/config/documentation candidate.,16257,.py,Intelligence.analysis_profile,3
Intelligence/evaluation_engine.py,INTELLIGENCE,KEEP_ACTIVE,Active source/config/documentation candidate.,28862,.py,Intelligence.evaluation_engine,4
Intelligence/league_archetype.py,INTELLIGENCE,KEEP_ACTIVE,Active source/config/documentation candidate.,12158,.py,Intelligence.league_archetype,3
Intelligence/league_market.py,INTELLIGENCE,KEEP_ACTIVE,Active source/config/documentation candidate.,10586,.py,Intelligence.league_market,3
Intelligence/manager_behavior.py,INTELLIGENCE,KEEP_ACTIVE,Active source/config/documentation candidate.,13826,.py,Intelligence.manager_behavior,3
Intelligence/team_direction.py,INTELLIGENCE,KEEP_ACTIVE,Active source/config/documentation candidate.,15354,.py,Intelligence.team_direction,3
Intelligence/valuation_engine.py,INTELLIGENCE,KEEP_ACTIVE,Active source/config/documentation candidate.,27885,.py,Intelligence.valuation_engine,3
Knowledge/Events/__init__.py,KNOWLEDGE,KEEP_ACTIVE,Active source/config/documentation candidate.,2381,.py,Knowledge.Events,53
Knowledge/Events/acquisition.py,KNOWLEDGE,KEEP_ACTIVE,Active source/config/documentation candidate.,10088,.py,Knowledge.Events.acquisition,24
Knowledge/Events/connectors.py,KNOWLEDGE,KEEP_ACTIVE,Active source/config/documentation candidate.,5829,.py,Knowledge.Events.connectors,20
Knowledge/Events/event_graph.py,KNOWLEDGE,KEEP_ACTIVE,Active source/config/documentation candidate.,4547,.py,Knowledge.Events.event_graph,19
Knowledge/Events/evidence_fusion.py,KNOWLEDGE,KEEP_ACTIVE,Active source/config/documentation candidate.,14908,.py,Knowledge.Events.evidence_fusion,26
Knowledge/Events/feeds.py,KNOWLEDGE,KEEP_ACTIVE,Active source/config/documentation candidate.,10212,.py,Knowledge.Events.feeds,26
Knowledge/Events/live_intelligence.py,KNOWLEDGE,KEEP_ACTIVE,Active source/config/documentation candidate.,13579,.py,Knowledge.Events.live_intelligence,26
Knowledge/Events/live_sources.py,KNOWLEDGE,KEEP_ACTIVE,Active source/config/documentation candidate.,14977,.py,Knowledge.Events.live_sources,24
Knowledge/Events/models.py,KNOWLEDGE,KEEP_ACTIVE,Active source/config/documentation candidate.,5263,.py,Knowledge.Events.models,42
Knowledge/Events/multi_sport.py,KNOWLEDGE,KEEP_ACTIVE,Active source/config/documentation candidate.,1102,.py,Knowledge.Events.multi_sport,20
Knowledge/Events/nhl_official.py,KNOWLEDGE,KEEP_ACTIVE,Active source/config/documentation candidate.,5851,.py,Knowledge.Events.nhl_official,19
Knowledge/Events/normalizer.py,KNOWLEDGE,KEEP_ACTIVE,Active source/config/documentation candidate.,5946,.py,Knowledge.Events.normalizer,25
Knowledge/Events/registry.py,KNOWLEDGE,KEEP_ACTIVE,Active source/config/documentation candidate.,6036,.py,Knowledge.Events.registry,22
Knowledge/Events/source_intelligence.py,KNOWLEDGE,KEEP_ACTIVE,Active source/config/documentation candidate.,4399,.py,Knowledge.Events.source_intelligence,24
Knowledge/Graph/__init__.py,KNOWLEDGE,KEEP_ACTIVE,Active source/config/documentation candidate.,1001,.py,Knowledge.Graph,22
Knowledge/Graph/builder.py,KNOWLEDGE,KEEP_ACTIVE,Active source/config/documentation candidate.,7243,.py,Knowledge.Graph.builder,10
Knowledge/Graph/canonical_graph.py,KNOWLEDGE,KEEP_ACTIVE,Active source/config/documentation candidate.,6608,.py,Knowledge.Graph.canonical_graph,14
Knowledge/Graph/chain_engine.py,KNOWLEDGE,KEEP_ACTIVE,Active source/config/documentation candidate.,10764,.py,Knowledge.Graph.chain_engine,9
Knowledge/Graph/evidence_chain.py,KNOWLEDGE,KEEP_ACTIVE,Active source/config/documentation candidate.,1262,.py,Knowledge.Graph.evidence_chain,11
Knowledge/Graph/historical_integration.py,KNOWLEDGE,KEEP_ACTIVE,Active source/config/documentation candidate.,11561,.py,Knowledge.Graph.historical_integration,8
Knowledge/Graph/reasoning_engine.py,KNOWLEDGE,KEEP_ACTIVE,Active source/config/documentation candidate.,14943,.py,Knowledge.Graph.reasoning_engine,8
Knowledge/Graph/registries.py,KNOWLEDGE,KEEP_ACTIVE,Active source/config/documentation candidate.,5513,.py,Knowledge.Graph.registries,6
Knowledge/Graph/temporal_intelligence.py,KNOWLEDGE,KEEP_ACTIVE,Active source/config/documentation candidate.,19163,.py,Knowledge.Graph.temporal_intelligence,13
Knowledge/Historical/__init__.py,KNOWLEDGE,KEEP_ACTIVE,Active source/config/documentation candidate.,1203,.py,Knowledge.Historical,31
Knowledge/Historical/builder.py,KNOWLEDGE,KEEP_ACTIVE,Active source/config/documentation candidate.,3274,.py,Knowledge.Historical.builder,2
Knowledge/Historical/comparison.py,KNOWLEDGE,KEEP_ACTIVE,Active source/config/documentation candidate.,5515,.py,Knowledge.Historical.comparison,2
Knowledge/Historical/comparison_engine.py,KNOWLEDGE,KEEP_ACTIVE,Active source/config/documentation candidate.,6787,.py,Knowledge.Historical.comparison_engine,3
Knowledge/Historical/comparison_models.py,KNOWLEDGE,KEEP_ACTIVE,Active source/config/documentation candidate.,1935,.py,Knowledge.Historical.comparison_models,2
Knowledge/Historical/confidence.py,KNOWLEDGE,KEEP_ACTIVE,Active source/config/documentation candidate.,3766,.py,Knowledge.Historical.confidence,2
Knowledge/Historical/confidence_engine.py,KNOWLEDGE,KEEP_ACTIVE,Active source/config/documentation candidate.,1917,.py,Knowledge.Historical.confidence_engine,3
Knowledge/Historical/engine.py,KNOWLEDGE,KEEP_ACTIVE,Active source/config/documentation candidate.,5243,.py,Knowledge.Historical.engine,4
Knowledge/Historical/explainability.py,KNOWLEDGE,KEEP_ACTIVE,Active source/config/documentation candidate.,4037,.py,Knowledge.Historical.explainability,4
Knowledge/Historical/explainability_models.py,KNOWLEDGE,KEEP_ACTIVE,Active source/config/documentation candidate.,1761,.py,Knowledge.Historical.explainability_models,2
Knowledge/Historical/graph_bridge.py,KNOWLEDGE,KEEP_ACTIVE,Active source/config/documentation candidate.,9385,.py,Knowledge.Historical.graph_bridge,4
Knowledge/Historical/grouping.py,KNOWLEDGE,KEEP_ACTIVE,Active source/config/documentation candidate.,2611,.py,Knowledge.Historical.grouping,1
Knowledge/Historical/intelligence.py,KNOWLEDGE,KEEP_ACTIVE,Active source/config/documentation candidate.,8431,.py,Knowledge.Historical.intelligence,5
Knowledge/Historical/intelligence_engine.py,KNOWLEDGE,KEEP_ACTIVE,Active source/config/documentation candidate.,3878,.py,Knowledge.Historical.intelligence_engine,3
Knowledge/Historical/intelligence_graph_bridge.py,KNOWLEDGE,KEEP_ACTIVE,Active source/config/documentation candidate.,12879,.py,Knowledge.Historical.intelligence_graph_bridge,3
Knowledge/Historical/intelligence_models.py,KNOWLEDGE,KEEP_ACTIVE,Active source/config/documentation candidate.,1972,.py,Knowledge.Historical.intelligence_models,1
Knowledge/Historical/models.py,KNOWLEDGE,KEEP_ACTIVE,Active source/config/documentation candidate.,1482,.py,Knowledge.Historical.models,6
Knowledge/Historical/registry.py,KNOWLEDGE,KEEP_ACTIVE,Active source/config/documentation candidate.,2675,.py,Knowledge.Historical.registry,2
Knowledge/Historical/synthesis.py,KNOWLEDGE,KEEP_ACTIVE,Active source/config/documentation candidate.,8272,.py,Knowledge.Historical.synthesis,2
Knowledge/Historical/synthesis_engine.py,KNOWLEDGE,KEEP_ACTIVE,Active source/config/documentation candidate.,4804,.py,Knowledge.Historical.synthesis_engine,5
Knowledge/Historical/synthesis_models.py,KNOWLEDGE,KEEP_ACTIVE,Active source/config/documentation candidate.,1799,.py,Knowledge.Historical.synthesis_models,2
Knowledge/Historical/version.py,KNOWLEDGE,KEEP_ACTIVE,Active source/config/documentation candidate.,650,.py,Knowledge.Historical.version,13
Knowledge/Identity/__init__.py,KNOWLEDGE,KEEP_ACTIVE,Active source/config/documentation candidate.,1093,.py,Knowledge.Identity,8
Knowledge/Identity/graph.py,KNOWLEDGE,KEEP_ACTIVE,Active source/config/documentation candidate.,3728,.py,Knowledge.Identity.graph,5
Knowledge/Identity/models.py,KNOWLEDGE,KEEP_ACTIVE,Active source/config/documentation candidate.,5173,.py,Knowledge.Identity.models,8
Knowledge/Identity/registry.py,KNOWLEDGE,KEEP_ACTIVE,Active source/config/documentation candidate.,8757,.py,Knowledge.Identity.registry,7
Knowledge/Identity/resolver.py,KNOWLEDGE,KEEP_ACTIVE,Active source/config/documentation candidate.,3423,.py,Knowledge.Identity.resolver,5
Knowledge/Intelligence/Entities/__init__.py,KNOWLEDGE,KEEP_ACTIVE,Active source/config/documentation candidate.,0,.py,Knowledge.Intelligence.Entities,14
Knowledge/Intelligence/Entities/entity_extractor.py,KNOWLEDGE,KEEP_ACTIVE,Active source/config/documentation candidate.,4228,.py,Knowledge.Intelligence.Entities.entity_extractor,2
Knowledge/Intelligence/Entities/entity_registry.py,KNOWLEDGE,KEEP_ACTIVE,Active source/config/documentation candidate.,8918,.py,Knowledge.Intelligence.Entities.entity_registry,11
Knowledge/Intelligence/Entities/fuzzy_match.py,KNOWLEDGE,KEEP_ACTIVE,Active source/config/documentation candidate.,1080,.py,Knowledge.Intelligence.Entities.fuzzy_match,1
Knowledge/Intelligence/Entities/identity_graph.py,KNOWLEDGE,KEEP_ACTIVE,Active source/config/documentation candidate.,2010,.py,Knowledge.Intelligence.Entities.identity_graph,4
Knowledge/Intelligence/Intent/__init__.py,KNOWLEDGE,KEEP_ACTIVE,Active source/config/documentation candidate.,0,.py,Knowledge.Intelligence.Intent,2
Knowledge/Intelligence/Intent/intent_classifier.py,KNOWLEDGE,KEEP_ACTIVE,Active source/config/documentation candidate.,6342,.py,Knowledge.Intelligence.Intent.intent_classifier,1
Knowledge/Intelligence/Intent/intent_types.py,KNOWLEDGE,KEEP_ACTIVE,Active source/config/documentation candidate.,852,.py,Knowledge.Intelligence.Intent.intent_types,2
Knowledge/Intelligence/Public/__init__.py,KNOWLEDGE,KEEP_ACTIVE,Active source/config/documentation candidate.,0,.py,Knowledge.Intelligence.Public,11
Knowledge/Intelligence/Public/public_answers.py,KNOWLEDGE,KEEP_ACTIVE,Active source/config/documentation candidate.,41988,.py,Knowledge.Intelligence.Public.public_answers,3
Knowledge/Intelligence/Public/public_player_profiles.py,KNOWLEDGE,KEEP_ACTIVE,Active source/config/documentation candidate.,15186,.py,Knowledge.Intelligence.Public.public_player_profiles,9
Knowledge/Intelligence/Public/public_team_profiles.py,KNOWLEDGE,KEEP_ACTIVE,Active source/config/documentation candidate.,13316,.py,Knowledge.Intelligence.Public.public_team_profiles,9
Knowledge/Intelligence/Routing/__init__.py,KNOWLEDGE,KEEP_ACTIVE,Active source/config/documentation candidate.,229,.py,Knowledge.Intelligence.Routing,21
Knowledge/Intelligence/Routing/multi_sport_router.py,KNOWLEDGE,KEEP_ACTIVE,Active source/config/documentation candidate.,10756,.py,Knowledge.Intelligence.Routing.multi_sport_router,11
Knowledge/Intelligence/Routing/request_router.py,KNOWLEDGE,KEEP_ACTIVE,Active source/config/documentation candidate.,7596,.py,Knowledge.Intelligence.Routing.request_router,11
Knowledge/Intelligence/__init__.py,KNOWLEDGE,KEEP_ACTIVE,Active source/config/documentation candidate.,0,.py,Knowledge.Intelligence,37
Knowledge/Packs/NHL/cba/2025_mou/manifest.json,KNOWLEDGE,KEEP_ACTIVE,Active source/config/documentation candidate.,1115,.json,,
Knowledge/Packs/NHL/cba/2025_mou/provisions.json,KNOWLEDGE,KEEP_ACTIVE,Active source/config/documentation candidate.,6753,.json,,
Knowledge/Packs/NHL/cba/2025_mou/topic_index.json,KNOWLEDGE,KEEP_ACTIVE,Active source/config/documentation candidate.,4508,.json,,
Knowledge/Packs/NHL/player_career/matthews.json,KNOWLEDGE,KEEP_ACTIVE,Active source/config/documentation candidate.,2935,.json,,
Knowledge/Packs/NHL/rulebook/2025_2026/manifest.json,KNOWLEDGE,KEEP_ACTIVE,Active source/config/documentation candidate.,993,.json,,
Knowledge/Packs/NHL/rulebook/2025_2026/rules.json,KNOWLEDGE,KEEP_ACTIVE,Active source/config/documentation candidate.,3337,.json,,
Knowledge/Packs/NHL/rulebook/2025_2026/topic_index.json,KNOWLEDGE,KEEP_ACTIVE,Active source/config/documentation candidate.,2286,.json,,
Knowledge/Sources/__init__.py,KNOWLEDGE,KEEP_ACTIVE,Active source/config/documentation candidate.,65,.py,Knowledge.Sources,11
Knowledge/Sources/public_hockey_packs.py,KNOWLEDGE,KEEP_ACTIVE,Active source/config/documentation candidate.,9871,.py,Knowledge.Sources.public_hockey_packs,4
Knowledge/Sources/public_hockey_registry.py,KNOWLEDGE,KEEP_ACTIVE,Active source/config/documentation candidate.,12049,.py,Knowledge.Sources.public_hockey_registry,3
Knowledge/Sources/public_hockey_retrieval.py,KNOWLEDGE,KEEP_ACTIVE,Active source/config/documentation candidate.,16370,.py,Knowledge.Sources.public_hockey_retrieval,4
Knowledge/Sources/rule_citations.py,KNOWLEDGE,KEEP_ACTIVE,Active source/config/documentation candidate.,7029,.py,Knowledge.Sources.rule_citations,1
Knowledge/Trends/__init__.py,KNOWLEDGE,KEEP_ACTIVE,Active source/config/documentation candidate.,3414,.py,Knowledge.Trends,19
Knowledge/Trends/comparison.py,KNOWLEDGE,KEEP_ACTIVE,Active source/config/documentation candidate.,3039,.py,Knowledge.Trends.comparison,7
Knowledge/Trends/comparison_engine.py,KNOWLEDGE,KEEP_ACTIVE,Active source/config/documentation candidate.,2100,.py,Knowledge.Trends.comparison_engine,6
Knowledge/Trends/confidence.py,KNOWLEDGE,KEEP_ACTIVE,Active source/config/documentation candidate.,4547,.py,Knowledge.Trends.confidence,6
Knowledge/Trends/confidence_engine.py,KNOWLEDGE,KEEP_ACTIVE,Active source/config/documentation candidate.,1960,.py,Knowledge.Trends.confidence_engine,8
Knowledge/Trends/confidence_models.py,KNOWLEDGE,KEEP_ACTIVE,Active source/config/documentation candidate.,1654,.py,Knowledge.Trends.confidence_models,8
Knowledge/Trends/engine.py,KNOWLEDGE,KEEP_ACTIVE,Active source/config/documentation candidate.,23628,.py,Knowledge.Trends.engine,7
Knowledge/Trends/enums.py,KNOWLEDGE,KEEP_ACTIVE,Active source/config/documentation candidate.,1563,.py,Knowledge.Trends.enums,11
Knowledge/Trends/explainability.py,KNOWLEDGE,KEEP_ACTIVE,Active source/config/documentation candidate.,1838,.py,Knowledge.Trends.explainability,6
Knowledge/Trends/metadata.py,KNOWLEDGE,KEEP_ACTIVE,Active source/config/documentation candidate.,694,.py,Knowledge.Trends.metadata,5
Knowledge/Trends/models.py,KNOWLEDGE,KEEP_ACTIVE,Active source/config/documentation candidate.,6738,.py,Knowledge.Trends.models,13
Knowledge/Trends/momentum.py,KNOWLEDGE,KEEP_ACTIVE,Active source/config/documentation candidate.,2094,.py,Knowledge.Trends.momentum,6
Knowledge/Trends/quality.py,KNOWLEDGE,KEEP_ACTIVE,Active source/config/documentation candidate.,4112,.py,Knowledge.Trends.quality,7
Knowledge/Trends/registry.py,KNOWLEDGE,KEEP_ACTIVE,Active source/config/documentation candidate.,5371,.py,Knowledge.Trends.registry,6
Knowledge/Trends/version.py,KNOWLEDGE,KEEP_ACTIVE,Active source/config/documentation candidate.,885,.py,Knowledge.Trends.version,9
Knowledge/Trends/windows.py,KNOWLEDGE,KEEP_ACTIVE,Active source/config/documentation candidate.,4036,.py,Knowledge.Trends.windows,7
Knowledge/__init__.py,KNOWLEDGE,KEEP_ACTIVE,Active source/config/documentation candidate.,18,.py,Knowledge,169
Providers/Fantrax/__init__.py,PROVIDER,KEEP_ACTIVE,Active source/config/documentation candidate.,203,.py,Providers.Fantrax,27
Providers/Fantrax/auth/__init__.py,PROVIDER,KEEP_ACTIVE,Active source/config/documentation candidate.,280,.py,Providers.Fantrax.auth,7
Providers/Fantrax/auth/auth_validator.py,PROVIDER,KEEP_ACTIVE,Active source/config/documentation candidate.,2146,.py,Providers.Fantrax.auth.auth_validator,1
Providers/Fantrax/auth/connection_wizard.py,PROVIDER,KEEP_ACTIVE,Active source/config/documentation candidate.,6995,.py,Providers.Fantrax.auth.connection_wizard,5
Providers/Fantrax/auth/cookie_manager.py,PROVIDER,KEEP_ACTIVE,Active source/config/documentation candidate.,3193,.py,Providers.Fantrax.auth.cookie_manager,3
Providers/Fantrax/auth/session.py,PROVIDER,KEEP_ACTIVE,Active source/config/documentation candidate.,1778,.py,Providers.Fantrax.auth.session,1
Providers/Fantrax/build/__init__.py,PROVIDER,KEEP_ACTIVE,Active source/config/documentation candidate.,18,.py,Providers.Fantrax.build,1
Providers/Fantrax/build/player_pool_master.py,PROVIDER,KEEP_ACTIVE,Active source/config/documentation candidate.,12695,.py,Providers.Fantrax.build.player_pool_master,1
Providers/Fantrax/diagnostics.py,PROVIDER,KEEP_ACTIVE,Active source/config/documentation candidate.,1627,.py,Providers.Fantrax.diagnostics,2
Providers/Fantrax/endpoints.py,PROVIDER,KEEP_ACTIVE,Active source/config/documentation candidate.,1385,.py,Providers.Fantrax.endpoints,2
Providers/Fantrax/fantrax_client.py,PROVIDER,KEEP_ACTIVE,Active source/config/documentation candidate.,10007,.py,Providers.Fantrax.fantrax_client,15
Providers/Fantrax/fantrax_provider.py,PROVIDER,KEEP_ACTIVE,Active source/config/documentation candidate.,7488,.py,Providers.Fantrax.fantrax_provider,2
Providers/Fantrax/fetch/__init__.py,PROVIDER,KEEP_ACTIVE,Active source/config/documentation candidate.,18,.py,Providers.Fantrax.fetch,2
Providers/Fantrax/fetch/diagnose_provider.py,PROVIDER,KEEP_ACTIVE,Active source/config/documentation candidate.,945,.py,Providers.Fantrax.fetch.diagnose_provider,1
Providers/Fantrax/fetch/discover_provider_capabilities.py,PROVIDER,KEEP_ACTIVE,Active source/config/documentation candidate.,7317,.py,Providers.Fantrax.fetch.discover_provider_capabilities,1
Providers/Fantrax/fetch/fetch_all.py,PROVIDER,KEEP_ACTIVE,Active source/config/documentation candidate.,1119,.py,Providers.Fantrax.fetch.fetch_all,1
Providers/Fantrax/fetch/fetch_league.py,PROVIDER,KEEP_ACTIVE,Active source/config/documentation candidate.,757,.py,Providers.Fantrax.fetch.fetch_league,1
Providers/Fantrax/fetch/fetch_player_pool.py,PROVIDER,KEEP_ACTIVE,Active source/config/documentation candidate.,15603,.py,Providers.Fantrax.fetch.fetch_player_pool,2
Providers/Fantrax/fetch/fetch_player_stats.py,PROVIDER,KEEP_ACTIVE,Active source/config/documentation candidate.,4909,.py,Providers.Fantrax.fetch.fetch_player_stats,1
Providers/Fantrax/fetch/fetch_transactions.py,PROVIDER,KEEP_ACTIVE,Active source/config/documentation candidate.,1370,.py,Providers.Fantrax.fetch.fetch_transactions,1
Providers/NHL/__init__.py,PROVIDER,KEEP_ACTIVE,Active source/config/documentation candidate.,32,.py,Providers.NHL,2
Providers/NHL/nhl_client.py,PROVIDER,KEEP_ACTIVE,Active source/config/documentation candidate.,2564,.py,Providers.NHL.nhl_client,2
Providers/__init__.py,PROVIDER,KEEP_ACTIVE,Active source/config/documentation candidate.,18,.py,Providers,40
Providers/base/__init__.py,PROVIDER,KEEP_ACTIVE,Active source/config/documentation candidate.,835,.py,Providers.base,15
Providers/base/connection_state.py,PROVIDER,KEEP_ACTIVE,Active source/config/documentation candidate.,808,.py,Providers.base.connection_state,6
Providers/base/events.py,PROVIDER,KEEP_ACTIVE,Active source/config/documentation candidate.,1803,.py,Providers.base.events,5
Providers/base/provider.py,PROVIDER,KEEP_ACTIVE,Active source/config/documentation candidate.,1959,.py,Providers.base.provider,7
Providers/base/registry.py,PROVIDER,KEEP_ACTIVE,Active source/config/documentation candidate.,3317,.py,Providers.base.registry,11
Providers/base/session.py,PROVIDER,KEEP_ACTIVE,Active source/config/documentation candidate.,1220,.py,Providers.base.session,6
README.md,DOC,KEEP_ACTIVE,Active source/config/documentation candidate.,1766,.md,,
RELEASE_NOTES_v0.5.0-drop4e5.md,DOC,KEEP_ACTIVE,Active source/config/documentation candidate.,482,.md,,
Reasoning/__init__.py,REASONING,KEEP_ACTIVE,Active source/config/documentation candidate.,46,.py,Reasoning,44
Reasoning/adapters/__init__.py,REASONING,KEEP_ACTIVE,Active source/config/documentation candidate.,206,.py,Reasoning.adapters,5
Reasoning/adapters/player_evidence_adapter.py,REASONING,KEEP_ACTIVE,Active source/config/documentation candidate.,3686,.py,Reasoning.adapters.player_evidence_adapter,5
Reasoning/bridges/__init__.py,REASONING,KEEP_ACTIVE,Active source/config/documentation candidate.,35,.py,Reasoning.bridges,7
Reasoning/bridges/base_bridge.py,REASONING,KEEP_ACTIVE,Active source/config/documentation candidate.,155,.py,Reasoning.bridges.base_bridge,7
